time,durable_step,current_step,furthest_step,steps_at_risk,train_loss,tokens_b,nodes_training,nodes_lost,replacements,below_full_world,degraded_band,goodput,ms_per_step,ms_per_step_typical,whole_group_restarts,usd,usd_per_1k,supervisor_up
1786356500660,8700,8730,8730,30,3.2175,4.29097,8,12,12,0,,0.0,1752,1757,0,45.8026,5.2466,1
1786356518226,8700,8740,8740,40,3.2027,4.295885,8,12,12,0,,0.0,1757,1755,0,45.8419,5.2451,1
1786356535675,8700,8750,8750,50,3.2317,4.3008,8,12,12,0,,0.0,1745,1755,0,45.8809,5.2435,1
1786356569254,8751,8760,8760,9,3.2288,4.305715,8,12,12,0,,0.0,3358,1757,0,45.9559,5.2461,1
1786356586889,8751,8770,8770,19,3.2295,4.31063,8,12,12,0,,0.0,1763,1757,0,45.9954,5.2446,1
1786356604586,8751,8780,8780,29,3.1815,4.315546,8,12,12,0,,0.0,1770,1757,0,46.0349,5.2432,1
1786356621996,8751,8790,8790,39,3.2254,4.320461,8,12,12,0,,0.0,1741,1757,0,46.0738,5.2416,1
1786356639470,8751,8800,8800,49,3.2191,4.325376,8,12,12,0,,0.0,1747,1757,0,46.1129,5.2401,1
1786356671030,8803,8810,8810,7,3.1992,4.330291,8,12,12,0,,0.0,3156,1757,0,46.1835,5.2422,1
1786356690786,8803,8820,8820,17,3.2191,4.335206,8,12,12,0,,0.0,1976,1759,0,46.2276,5.2412,1
1786356708375,8803,8830,8830,27,3.2007,4.340122,8,12,12,0,,0.0,1759,1759,0,46.267,5.2397,1
1786356725786,8803,8840,8840,37,3.1988,4.345037,8,12,12,0,,0.0,1741,1757,0,46.3059,5.2382,1
1786356743185,8803,8850,8850,47,3.2289,4.349952,8,12,12,0,,0.0,1740,1757,0,46.3448,5.2367,1
1786356772644,8803,8860,8860,57,3.2127,4.354867,8,12,12,0,,0.0,2946,1759,0,46.4106,5.2382,1
1786356794685,8855,8870,8870,15,3.2118,4.359782,8,12,12,0,,0.0,2204,1759,0,46.4599,5.2379,1
1786356812073,8855,8880,8880,25,3.2483,4.364698,8,12,12,0,,0.0,1739,1757,0,46.4988,5.2363,1
1786356829435,8855,8890,8890,35,3.2063,4.369613,8,12,12,0,,0.0,1736,1757,0,46.5376,5.2348,1
1786356846789,8855,8900,8900,45,3.2107,4.374528,8,12,12,0,,0.0,1735,1756,0,46.5764,5.2333,1
1786356875690,8855,8910,8910,55,3.2229,4.379443,8,12,12,0,,0.0,2890,1759,0,46.641,5.2347,1
1786356899495,8907,8920,8920,13,3.2134,4.384358,8,12,12,0,,0.0,2381,1759,0,46.6942,5.2348,1
1786356917137,8907,8930,8930,23,3.2152,4.389274,8,12,12,0,,0.0,1764,1756,0,46.7337,5.2333,1
1786356934507,8907,8940,8940,33,3.1923,4.394189,8,12,12,0,,0.0,1737,1747,0,46.7725,5.2318,1
1786356951924,8907,8950,8950,43,3.2546,4.399104,8,12,12,0,,0.0,1742,1747,0,46.8114,5.2303,1
1786356969480,8907,8960,8960,53,3.2062,4.404019,8,12,12,0,,0.0,1756,1756,0,46.8507,5.2289,1
1786357002142,8960,8970,8970,10,3.2496,4.408934,8,12,12,0,,0.0,3266,1756,0,46.9237,5.2312,1
1786357020174,8960,8980,8980,20,3.2469,4.41385,8,12,12,0,,0.0,1803,1747,0,46.964,5.2298,1
1786357037561,8960,8990,8990,30,3.2157,4.418765,8,12,12,0,,0.0,1739,1746,0,47.0029,5.2283,1
1786357054936,8960,9000,9000,40,3.2272,4.42368,8,12,12,0,,0.0,1738,1747,0,47.0417,5.2269,1
1786357125934,9000,9010,9010,10,3.1876,4.428595,8,12,12,0,,0.0,7100,1747,0,47.2004,5.2387,1
1786357143617,9000,9020,9020,20,3.2177,4.43351,8,12,12,0,,0.0,1768,1747,0,47.24,5.2372,1
1786357161079,9000,9030,9030,30,3.1975,4.438426,8,12,12,0,,0.0,1746,1747,0,47.279,5.2358,1
1786357178545,9000,9040,9040,40,3.199,4.443341,8,12,12,0,,0.0,1747,1747,0,47.318,5.2343,1
1786357195956,9000,9050,9050,50,3.2251,4.448256,8,12,12,0,,0.0,1741,1747,0,47.357,5.2328,1
1786357230023,9051,9060,9060,9,3.2243,4.453171,8,12,12,0,,0.0,3407,1747,0,47.4331,5.2354,1
1786357247883,9051,9070,9070,19,3.1952,4.458086,8,12,12,0,,0.0,1786,1747,0,47.4731,5.2341,1
1786357265323,9051,9080,9080,29,3.2333,4.463002,8,12,12,0,,0.0,1744,1747,0,47.512,5.2326,1
1786357282703,9051,9090,9090,39,3.203,4.467917,8,12,12,0,,0.0,1738,1747,0,47.5509,5.2311,1
1786357300077,9051,9100,9100,49,3.204,4.472832,8,12,12,0,,0.0,1737,1747,0,47.5897,5.2296,1
1786357333087,9102,9110,9110,8,3.2177,4.477747,8,12,12,0,,0.0,3301,1747,0,47.6635,5.232,1
1786357351312,9102,9120,9120,18,3.2298,4.482662,8,12,12,0,,0.0,1823,1747,0,47.7043,5.2307,1
1786357368674,9102,9130,9130,28,3.2091,4.487578,8,12,12,0,,0.0,1736,1747,0,47.7431,5.2293,1
1786357386080,9102,9140,9140,38,3.2322,4.492493,8,12,12,0,,0.0,1741,1747,0,47.782,5.2278,1
1786357403551,9102,9150,9150,48,3.1726,4.497408,8,12,12,0,,0.0,1747,1747,0,47.8211,5.2263,1
1786357432748,9102,9160,9160,58,3.228,4.502323,8,12,12,0,,0.0,2920,1748,0,47.8863,5.2278,1
1786357454947,9155,9170,9170,15,3.1999,4.507238,8,12,12,0,,0.0,2220,1748,0,47.936,5.2275,1
1786357472389,9155,9180,9180,25,3.2253,4.512154,8,12,12,0,,0.0,1744,1748,0,47.9749,5.226,1
1786357489805,9155,9190,9190,35,3.2296,4.517069,8,12,12,0,,0.0,1742,1758,0,48.0139,5.2246,1
1786357507192,9155,9200,9200,45,3.2245,4.521984,8,12,12,0,,0.0,1739,1770,0,48.0528,5.2231,1
1786357536325,9155,9210,9210,55,3.2117,4.526899,8,12,12,0,,0.0,2913,1786,0,48.1179,5.2245,1
1786357558384,9207,9220,9220,13,3.1947,4.531814,8,12,12,0,,0.0,2206,1786,0,48.1672,5.2242,1
1786357576079,9207,9230,9230,23,3.2037,4.53673,8,12,12,0,,0.0,1770,1823,0,48.2068,5.2228,1
1786357593430,9207,9240,9240,33,3.1992,4.541645,8,12,12,0,,0.0,1735,1984,0,48.2455,5.2214,1
1786357610845,9207,9250,9250,43,3.2024,4.54656,8,12,12,0,,0.0,1741,1987,0,48.2845,5.2199,1
1786357639103,9207,9260,9260,53,3.2368,4.551475,8,12,12,0,,0.0,2826,1994,0,48.3476,5.2211,1
1786357662468,9259,9270,9270,11,3.2195,4.55639,8,12,12,0,,0.0,2336,1994,0,48.3999,5.2211,1
1786357680046,9259,9280,9280,21,3.1865,4.561306,8,12,12,0,,0.0,1758,1997,0,48.4392,5.2197,1
1786357697428,9259,9290,9290,31,3.1834,4.566221,8,12,12,0,,0.0,1738,1997,0,48.478,5.2183,1
1786357714906,9259,9300,9300,41,3.1821,4.571136,8,12,12,0,,0.0,1748,1999,0,48.5171,5.2169,1
1786357805063,9259,9310,9310,51,3.2066,4.576051,7,13,12,1,9310,0.0,2066,2012,0,48.7113,5.2321,1
1786357824906,9259,9320,9320,61,3.2171,4.580966,7,13,12,1,9320,0.0,1984,1999,0,48.7557,5.2313,1
1786357844775,9259,9330,9330,71,3.2007,4.585882,7,13,12,1,9330,0.0,1987,1997,0,48.8001,5.2304,1
1786357881830,9330,9340,9340,10,3.1838,4.590797,7,13,12,1,9340,0.0,3706,1997,0,48.8829,5.2337,1
1786357902067,9330,9350,9350,20,3.1858,4.595712,7,13,12,1,9350,0.0,2024,1999,0,48.9282,5.233,1
1786357922039,9330,9360,9360,30,3.1719,4.600627,7,13,12,1,9360,0.0,1997,2012,0,48.9728,5.2321,1
1786357941983,9330,9370,9370,40,3.1969,4.605542,7,13,12,1,9370,0.0,1994,1999,0,49.0174,5.2313,1
1786357975094,9330,9380,9380,50,3.2354,4.610458,7,13,12,1,9380,0.0,3311,1997,0,49.0914,5.2336,1
1786358000031,9376,9390,9390,14,3.1971,4.615373,7,13,12,1,9390,0.0,2494,1997,0,49.1472,5.234,1
1786358020022,9376,9400,9400,24,3.1935,4.620288,7,13,12,1,9400,0.0,1999,1997,0,49.1918,5.2332,1
1786358040266,9376,9410,9410,34,3.2005,4.625203,7,13,12,1,9410,0.0,2024,1999,0,49.2371,5.2324,1
1786358060386,9376,9420,9420,44,3.2191,4.630118,7,13,12,1,9420,0.0,2012,1997,0,49.2821,5.2316,1
1786358179197,9421,9430,9430,9,3.194,4.635034,8,13,13,0,,0.0,3578,1994,0,49.5477,5.2543,1
1786358196501,9421,9440,9440,19,3.1887,4.639949,8,13,13,0,,0.0,1730,1994,0,49.5864,5.2528,1
1786358227311,9421,9450,9450,29,3.2234,4.644864,8,13,13,0,,0.0,3081,1994,0,49.6553,5.2545,1
1786358249159,9447,9460,9460,13,3.2115,4.649779,8,13,13,0,,0.0,2185,1997,0,49.7041,5.2541,1
1786358266961,9447,9470,9470,23,3.21,4.654694,8,13,13,0,,0.0,1780,1994,0,49.7439,5.2528,1
1786358284403,9447,9480,9480,33,3.222,4.65961,8,13,13,0,,0.0,1744,1994,0,49.7829,5.2514,1
1786358301882,9447,9490,9490,43,3.1628,4.664525,8,13,13,0,,0.0,1748,1994,0,49.822,5.2499,1
1786358331612,9447,9500,9500,53,3.2015,4.66944,8,13,13,0,,0.0,2973,1780,0,49.8884,5.2514,1
1786358354688,9499,9510,9510,11,3.2363,4.674355,8,13,13,0,,0.0,2308,1780,0,49.94,5.2513,1
1786358372315,9499,9520,9520,21,3.1892,4.67927,8,13,13,0,,0.0,1763,1780,0,49.9794,5.2499,1
1786358389830,9499,9530,9530,31,3.1976,4.684186,8,13,13,0,,0.0,1752,1776,0,50.0186,5.2485,1
1786358407512,9499,9540,9540,41,3.2121,4.689101,8,13,13,0,,0.0,1768,1772,0,50.0581,5.2472,1
1786358425058,9499,9550,9550,51,3.1799,4.694016,8,13,13,0,,0.0,1755,1768,0,50.0973,5.2458,1
1786358458920,9551,9560,9560,9,3.1891,4.698931,8,13,13,0,,0.0,3386,1768,0,50.173,5.2482,1
1786358476723,9551,9570,9570,19,3.209,4.703846,8,13,13,0,,0.0,1780,1768,0,50.2128,5.2469,1
1786358494175,9551,9580,9580,29,3.1931,4.708762,8,13,13,0,,0.0,1745,1763,0,50.2518,5.2455,1
1786358511619,9551,9590,9590,39,3.1902,4.713677,8,13,13,0,,0.0,1744,1758,0,50.2908,5.2441,1
1786358529063,9551,9600,9600,49,3.1961,4.718592,8,13,13,0,,0.0,1744,1758,0,50.3298,5.2427,1
1786358594501,9600,9610,9610,10,3.2209,4.723507,8,13,13,0,,0.0,6544,1758,0,50.4761,5.2525,1
1786358612220,9600,9620,9620,20,3.1527,4.728422,8,13,13,0,,0.0,1772,1758,0,50.5157,5.2511,1
1786358629757,9600,9630,9630,30,3.1916,4.733338,8,13,13,0,,0.0,1754,1755,0,50.5549,5.2497,1
1786358647245,9600,9640,9640,40,3.1968,4.738253,8,13,13,0,,0.0,1749,1755,0,50.594,5.2483,1
1786358665004,9600,9650,9650,50,3.212,4.743168,8,13,13,0,,0.0,1776,1755,0,50.6337,5.247,1
1786358698671,9652,9660,9660,8,3.2071,4.748083,8,13,13,0,,0.0,3367,1755,0,50.709,5.2494,1
1786358716249,9652,9670,9670,18,3.2065,4.752998,8,13,13,0,,0.0,1758,1755,0,50.7483,5.248,1
1786358733682,9652,9680,9680,28,3.2069,4.757914,8,13,13,0,,0.0,1743,1754,0,50.7873,5.2466,1
1786358751159,9652,9690,9690,38,3.191,4.762829,8,13,13,0,,0.0,1748,1754,0,50.8263,5.2452,1
1786358768659,9652,9700,9700,48,3.1885,4.767744,8,13,13,0,,0.0,1750,1754,0,50.8655,5.2439,1
1786358798061,9652,9710,9710,58,3.1931,4.772659,8,13,13,0,,0.0,2940,1754,0,50.9312,5.2452,1
1786358820664,9704,9720,9720,16,3.2034,4.777574,8,13,13,0,,0.0,2260,1754,0,50.9817,5.245,1
1786358838150,9704,9730,9730,26,3.1994,4.78249,8,13,13,0,,0.0,1749,1754,0,51.0208,5.2437,1
1786358855630,9704,9740,9740,36,3.1995,4.787405,8,13,13,0,,0.0,1748,1754,0,51.0599,5.2423,1
1786358873116,9704,9750,9750,46,3.1646,4.79232,8,13,13,0,,0.0,1749,1754,0,51.099,5.2409,1
1786358902405,9704,9760,9760,56,3.1893,4.797235,8,13,13,0,,0.0,2929,1754,0,51.1645,5.2423,1
1786358924802,9756,9770,9770,14,3.2151,4.80215,8,13,13,0,,0.0,2240,1754,0,51.2145,5.242,1
1786358942318,9756,9780,9780,24,3.2024,4.807066,8,13,13,0,,0.0,1752,1754,0,51.2537,5.2407,1
1786358959771,9756,9790,9790,34,3.1978,4.811981,8,13,13,0,,0.0,1745,1757,0,51.2927,5.2393,1
1786358977196,9756,9800,9800,44,3.1871,4.816896,8,13,13,0,,0.0,1742,1758,0,51.3317,5.2379,1
1786359006463,9756,9810,9810,54,3.183,4.821811,8,13,13,0,,0.0,2927,1758,0,51.3971,5.2393,1
1786359028850,9807,9820,9820,13,3.2143,4.826726,8,13,13,0,,0.0,2239,1758,0,51.4471,5.239,1
1786359046392,9807,9830,9830,23,3.1892,4.831642,8,13,13,0,,0.0,1754,1758,0,51.4864,5.2377,1
1786359063889,9807,9840,9840,33,3.1946,4.836557,8,13,13,0,,0.0,1750,1762,0,51.5255,5.2363,1
1786359081399,9807,9850,9850,43,3.2007,4.841472,8,13,13,0,,0.0,1751,1762,0,51.5646,5.235,1
1786359110630,9807,9860,9860,53,3.2193,4.846387,8,13,13,0,,0.0,2923,1762,0,51.63,5.2363,1
1786359133375,9858,9870,9870,12,3.1879,4.851302,8,13,13,0,,0.0,2274,1762,0,51.6808,5.2362,1
1786359151013,9858,9880,9880,22,3.1958,4.856218,8,13,13,0,,0.0,1764,1762,0,51.7202,5.2348,1
1786359168508,9858,9890,9890,32,3.225,4.861133,8,13,13,0,,0.0,1749,1762,0,51.7594,5.2335,1
1786359185936,9858,9900,9900,42,3.1741,4.866048,8,13,13,0,,0.0,1743,1762,0,51.7983,5.2322,1
1786359252682,9900,9910,9910,10,3.1814,4.870963,8,13,13,0,,0.0,6675,1764,0,51.9475,5.2419,1
1786359270430,9900,9920,9920,20,3.1967,4.875878,8,13,13,0,,0.0,1775,1764,0,51.9872,5.2406,1
1786359288005,9900,9930,9930,30,3.1946,4.880794,8,13,13,0,,0.0,1757,1764,0,52.0265,5.2393,1
1786359305581,9900,9940,9940,40,3.2005,4.885709,8,13,13,0,,0.0,1758,1764,0,52.0658,5.238,1
1786359323200,9900,9950,9950,50,3.2402,4.890624,8,13,13,0,,0.0,1762,1764,0,52.1052,5.2367,1
1786359357483,9951,9960,9960,9,3.2291,4.895539,8,13,13,0,,0.0,3428,1765,0,52.1818,5.2391,1
1786359375336,9951,9970,9970,19,3.1595,4.900454,8,13,13,0,,0.0,1785,1765,0,52.2217,5.2379,1
1786359392956,9951,9980,9980,29,3.1997,4.90537,8,13,13,0,,0.0,1762,1764,0,52.2611,5.2366,1
1786359410605,9951,9990,9990,39,3.1895,4.910285,8,13,13,0,,0.0,1765,1764,0,52.3006,5.2353,1
1786359428050,9951,10000,10000,49,3.188,4.9152,8,13,13,0,,0.0,1744,1764,0,52.3396,5.234,1
1786359462406,10002,10010,10010,8,3.2085,4.920115,8,13,13,0,,0.0,3436,1765,0,52.4164,5.2364,1
1786359480057,10002,10020,10020,18,3.1759,4.92503,8,13,13,0,,0.0,1765,1765,0,52.4558,5.2351,1
1786359497531,10002,10030,10030,28,3.1826,4.929946,8,13,13,0,,0.0,1747,1764,0,52.4949,5.2338,1
1786359515268,10002,10040,10040,38,3.1755,4.934861,8,13,13,0,,0.0,1774,1762,0,52.5346,5.2325,1
1786359532719,10002,10050,10050,48,3.1936,4.939776,8,13,13,0,,0.0,1745,1762,0,52.5736,5.2312,1
1786359562078,10002,10060,10060,58,3.2252,4.944691,8,13,13,0,,0.0,2936,1765,0,52.6392,5.2325,1
1786359584292,10053,10070,10070,17,3.1771,4.949606,8,13,13,0,,0.0,2221,1765,0,52.6889,5.2323,1
1786359601982,10053,10080,10080,27,3.1893,4.954522,8,13,13,0,,0.0,1769,1762,0,52.7284,5.231,1
1786359619495,10053,10090,10090,37,3.1853,4.959437,8,13,13,0,,0.0,1751,1762,0,52.7676,5.2297,1
1786359636946,10053,10100,10100,47,3.2132,4.964352,8,13,13,0,,0.0,1745,1762,0,52.8066,5.2284,1
1786359666213,10053,10110,10110,57,3.2057,4.969267,8,13,13,0,,0.0,2927,1765,0,52.872,5.2297,1
1786359688810,10105,10120,10120,15,3.1704,4.974182,8,13,13,0,,0.0,2260,1765,0,52.9225,5.2295,1
1786359706242,10105,10130,10130,25,3.2085,4.979098,8,13,13,0,,0.0,1743,1762,0,52.9615,5.2282,1
1786359723736,10105,10140,10140,35,3.1878,4.984013,8,13,13,0,,0.0,1749,1757,0,53.0006,5.2269,1
1786359741214,10105,10150,10150,45,3.2503,4.988928,8,13,13,0,,0.0,1748,1755,0,53.0397,5.2256,1
1786359770567,10105,10160,10160,55,3.1745,4.993843,8,13,13,0,,0.0,2935,1757,0,53.1053,5.2269,1
1786359793191,10156,10170,10170,14,3.1972,4.998758,8,13,13,0,,0.0,2262,1757,0,53.1559,5.2267,1
1786359810738,10156,10180,10180,24,3.1662,5.003674,8,13,13,0,,0.0,1755,1757,0,53.1951,5.2255,1
1786359828231,10156,10190,10190,34,3.1782,5.008589,8,13,13,0,,0.0,1749,1757,0,53.2342,5.2242,1
1786359845712,10156,10200,10200,44,3.1843,5.013504,8,13,13,0,,0.0,1748,1755,0,53.2733,5.2229,1
1786359912836,10200,10210,10210,10,3.1974,5.018419,8,13,13,0,,0.0,6712,1757,0,53.4233,5.2325,1
1786359930703,10200,10220,10220,20,3.1744,5.023334,8,13,13,0,,0.0,1787,1757,0,53.4633,5.2312,1
1786359948240,10200,10230,10230,30,3.204,5.02825,8,13,13,0,,0.0,1754,1757,0,53.5025,5.23,1
1786359965778,10200,10240,10240,40,3.2051,5.033165,8,13,13,0,,0.0,1754,1755,0,53.5417,5.2287,1
1786359983352,10200,10250,10250,50,3.2325,5.03808,8,13,13,0,,0.0,1757,1755,0,53.581,5.2274,1
1786360017052,10251,10260,10260,9,3.1973,5.042995,8,13,13,0,,0.0,3370,1757,0,53.6563,5.2297,1
1786360035152,10251,10270,10270,19,3.1662,5.04791,8,13,13,0,,0.0,1810,1757,0,53.6968,5.2285,1
1786360052653,10251,10280,10280,29,3.197,5.052826,8,13,13,0,,0.0,1750,1757,0,53.7359,5.2272,1
1786360070116,10251,10290,10290,39,3.1991,5.057741,8,13,13,0,,0.0,1746,1757,0,53.7749,5.2259,1
1786360087585,10251,10300,10300,49,3.2179,5.062656,8,13,13,0,,0.0,1747,1757,0,53.814,5.2247,1
1786360116949,10303,10310,10310,7,3.2153,5.067571,8,13,13,0,,0.0,2936,1758,0,53.8796,5.226,1
1786360139039,10303,10320,10320,17,3.1974,5.072486,8,13,13,0,,0.0,2209,1758,0,53.929,5.2257,1
1786360156766,10303,10330,10330,27,3.194,5.077402,8,13,13,0,,0.0,1773,1758,0,53.9687,5.2245,1
1786360174312,10303,10340,10340,37,3.1843,5.082317,8,13,13,0,,0.0,1755,1758,0,54.0079,5.2232,1
1786360191784,10303,10350,10350,47,3.1735,5.087232,8,13,13,0,,0.0,1747,1758,0,54.0469,5.2219,1
1786360221214,10303,10360,10360,57,3.1869,5.092147,8,13,13,0,,0.0,2943,1769,0,54.1127,5.2232,1
1786360243944,10355,10370,10370,15,3.2017,5.097062,8,13,13,0,,0.0,2273,1769,0,54.1635,5.2231,1
1786360261520,10355,10380,10380,25,3.1805,5.101978,8,13,13,0,,0.0,1758,1758,0,54.2028,5.2219,1
1786360278990,10355,10390,10390,35,3.181,5.106893,8,13,13,0,,0.0,1747,1758,0,54.2419,5.2206,1
1786360296537,10355,10400,10400,45,3.1854,5.111808,8,13,13,0,,0.0,1755,1769,0,54.2811,5.2193,1
1786360325801,10355,10410,10410,55,3.1833,5.116723,8,13,13,0,,0.0,2926,1773,0,54.3465,5.2206,1
1786360347799,10407,10420,10420,13,3.2094,5.121638,8,13,13,0,,0.0,2200,1773,0,54.3957,5.2203,1
1786360365484,10407,10430,10430,23,3.2136,5.126554,8,13,13,0,,0.0,1769,1769,0,54.4353,5.2191,1
1786360382946,10407,10440,10440,33,3.1822,5.131469,8,13,13,0,,0.0,1746,1769,0,54.4743,5.2178,1
1786360400406,10407,10450,10450,43,3.1959,5.136384,8,13,13,0,,0.0,1746,1769,0,54.5133,5.2166,1
1786360428737,10407,10460,10460,53,3.2079,5.141299,8,13,13,0,,0.0,2833,1773,0,54.5767,5.2177,1
1786360451449,10459,10470,10470,11,3.1868,5.146214,8,13,13,0,,0.0,2271,1773,0,54.6274,5.2175,1
1786360469226,10459,10480,10480,21,3.184,5.15113,8,13,13,0,,0.0,1778,1769,0,54.6672,5.2163,1
1786360486666,10459,10490,10490,31,3.207,5.156045,8,13,13,0,,0.0,1744,1758,0,54.7062,5.2151,1
1786360504164,10459,10500,10500,41,3.2267,5.16096,8,13,13,0,,0.0,1750,1758,0,54.7453,5.2138,1
1786360582783,10500,10510,10510,10,3.1861,5.165875,8,13,13,0,,0.0,7862,1769,0,54.921,5.2256,1
1786360600602,10500,10520,10520,20,3.1951,5.17079,8,13,13,0,,0.0,1782,1769,0,54.9609,5.2244,1
1786360618131,10500,10530,10530,30,3.2061,5.175706,8,13,13,0,,0.0,1753,1758,0,55.0001,5.2232,1
1786360635696,10500,10540,10540,40,3.2021,5.180621,8,13,13,0,,0.0,1757,1757,0,55.0393,5.2219,1
1786360653479,10500,10550,10550,50,3.187,5.185536,8,13,13,0,,0.0,1778,1757,0,55.0791,5.2208,1
1786360687410,10551,10560,10560,9,3.1966,5.190451,8,13,13,0,,0.0,3393,1769,0,55.1549,5.223,1
1786360705260,10551,10570,10570,19,3.1874,5.195366,8,13,13,0,,0.0,1785,1769,0,55.1948,5.2218,1
1786360722781,10551,10580,10580,29,3.1851,5.200282,8,13,13,0,,0.0,1752,1769,0,55.234,5.2206,1
1786360740199,10551,10590,10590,39,3.1983,5.205197,8,13,13,0,,0.0,1742,1757,0,55.273,5.2194,1
1786360757679,10551,10600,10600,49,3.1788,5.210112,8,13,13,0,,0.0,1748,1757,0,55.312,5.2181,1
1786360787765,10551,10610,10610,59,3.1582,5.215027,8,13,13,0,,0.0,3009,1761,0,55.3793,5.2195,1
1786360809773,10604,10620,10620,16,3.1768,5.219942,8,13,13,0,,0.0,2201,1761,0,55.4285,5.2193,1
1786360827276,10604,10630,10630,26,3.1696,5.224858,8,13,13,0,,0.0,1750,1761,0,55.4676,5.218,1
1786360844751,10604,10640,10640,36,3.1743,5.229773,8,13,13,0,,0.0,1748,1757,0,55.5067,5.2168,1
1786360862192,10604,10650,10650,46,3.1796,5.234688,8,13,13,0,,0.0,1744,1757,0,55.5457,5.2156,1
1786360891406,10604,10660,10660,56,3.1914,5.239603,8,13,13,0,,0.0,2921,1761,0,55.611,5.2168,1
1786360913802,10656,10670,10670,14,3.1577,5.244518,8,13,13,0,,0.0,2240,1761,0,55.6611,5.2166,1
1786360931265,10656,10680,10680,24,3.1779,5.249434,8,13,13,0,,0.0,1746,1760,0,55.7001,5.2154,1
1786360948754,10656,10690,10690,34,3.1828,5.254349,8,13,13,0,,0.0,1749,1760,0,55.7392,5.2141,1
1786360966242,10656,10700,10700,44,3.1876,5.259264,8,13,13,0,,0.0,1749,1760,0,55.7783,5.2129,1
1786360994697,10656,10710,10710,54,3.1968,5.264179,8,13,13,0,,0.0,2846,1760,0,55.8419,5.214,1
1786361017564,10707,10720,10720,13,3.2077,5.269094,8,13,13,0,,0.0,2287,1760,0,55.893,5.2139,1
1786361035491,10707,10730,10730,23,3.1962,5.27401,8,13,13,0,,0.0,1793,1760,0,55.9331,5.2128,1
1786361052959,10707,10740,10740,33,3.1529,5.278925,8,13,13,0,,0.0,1747,1761,0,55.9721,5.2116,1
1786361070459,10707,10750,10750,43,3.1986,5.28384,8,13,13,0,,0.0,1750,1763,0,56.0113,5.2104,1
1786361088071,10707,10760,10760,53,3.194,5.288755,8,13,13,0,,0.0,1761,1767,0,56.0506,5.2092,1
1786361118490,10760,10770,10770,10,3.1603,5.29367,8,13,13,0,,0.0,3042,1767,0,56.1186,5.2106,1
1786361139382,10760,10780,10780,20,3.202,5.298586,8,13,13,0,,0.0,2089,1767,0,56.1653,5.2101,1
1786361156934,10760,10790,10790,30,3.1668,5.303501,8,13,13,0,,0.0,1755,1793,0,56.2046,5.209,1
1786361174410,10760,10800,10800,40,3.1564,5.308416,8,13,13,0,,0.0,1748,1968,0,56.2437,5.2077,1
1786361241335,10800,10810,10810,10,3.2293,5.313331,8,13,13,0,,0.0,6693,1968,0,56.3933,5.2168,1
1786361259009,10800,10820,10820,20,3.1859,5.318246,8,13,13,0,,0.0,1767,1793,0,56.4328,5.2156,1
1786361276613,10800,10830,10830,30,3.2063,5.323162,8,13,13,0,,0.0,1760,1793,0,56.4721,5.2144,1
1786361294207,10800,10840,10840,40,3.1911,5.328077,8,13,13,0,,0.0,1759,1968,0,56.5115,5.2132,1
1786361311760,10800,10850,10850,50,3.2029,5.332992,8,13,13,0,,0.0,1755,1968,0,56.5507,5.212,1
1786361345779,10851,10860,10860,9,3.1805,5.337907,8,13,13,0,,0.0,3402,1968,0,56.6268,5.2143,1
1786361363409,10851,10870,10870,19,3.2019,5.342822,8,13,13,0,,0.0,1763,1793,0,56.6662,5.2131,1
1786361408138,10851,10860,10870,9,3.2003,5.337907,7,14,13,1,10870,0.0,2073,1793,0,56.7589,5.2264,1
1786361428103,10851,10870,10870,19,3.1551,5.342822,7,14,13,1,10870,0.0,1997,1968,0,56.8035,5.2257,1
1786361448028,10851,10880,10880,29,3.1804,5.347738,7,14,13,1,10880,0.0,1993,1968,0,56.8481,5.225,1
1786361485082,10881,10890,10890,9,3.1676,5.352653,7,14,13,1,10890,0.0,3705,1968,0,56.9309,5.2278,1
1786361505484,10881,10900,10900,19,3.1483,5.357568,7,14,13,1,10900,0.0,2040,1968,0,56.9765,5.2272,1
1786361525621,10881,10910,10910,29,3.1832,5.362483,7,14,13,1,10910,0.0,2014,1968,0,57.0216,5.2265,1
1786361545687,10881,10920,10920,39,3.1763,5.367398,7,14,13,1,10920,0.0,2007,1968,0,57.0664,5.2259,1
1786361612419,10881,10890,10920,9,3.1836,5.352653,8,14,14,0,,0.0,1968,1968,0,57.2156,5.254,1
1786361629734,10881,10900,10920,19,3.1693,5.357568,8,14,14,0,,0.0,1731,1968,0,57.2543,5.2527,1
1786361647089,10881,10910,10920,29,3.1941,5.362483,8,14,14,0,,0.0,1736,1790,0,57.2931,5.2514,1
1786361677492,10881,10920,10920,39,3.1269,5.367398,8,14,14,0,,0.0,3040,1790,0,57.3611,5.2528,1
1786361699782,10915,10930,10930,15,3.2127,5.372314,8,14,14,0,,0.0,2229,1968,0,57.4109,5.2526,1
1786361717680,10915,10940,10940,25,3.2056,5.377229,8,14,14,0,,0.0,1790,1968,0,57.4509,5.2515,1
1786361735181,10915,10950,10950,35,3.1753,5.382144,8,14,14,0,,0.0,1750,1968,0,57.49,5.2502,1
1786361752652,10915,10960,10960,45,3.175,5.387059,8,14,14,0,,0.0,1747,1968,0,57.5291,5.249,1
1786361783496,10915,10970,10970,55,3.1723,5.391974,8,14,14,0,,0.0,3084,1968,0,57.5981,5.2505,1
1786361806633,10968,10980,10980,12,3.1525,5.39689,8,14,14,0,,0.0,2314,1790,0,57.6498,5.2504,1
